Nama,Ulasan,Tanggal
Ismail Fachmi,"Sbg org yg jarang ke pasar,,sy cukup dipusingkan dg pedagang ngasi petunjuk muterr-muterr, Krn sy ngga beli tmpt dia dan sy tny tmpt pedagang lain, pdhl itu termasuk prilaku nutup2 rejeki orang,,ngga barokah,,nanti kalo rejekimu ditutup2 i sm Allah,,Bru nyesel",2020-10-14
darmawan Sudrajat,Pasarnya bersih...waktu coba makan pecel ama teh manis dan sate udang kaget juga ama harganya beda ama yang tertulis...mesti tanya tanya harga sebelum mengkonsumsi...,2020-10-14
Nugraheni Sofi,Kalo mau beli mending yg diemperan pasar lebih bersahabat.lebih ramah.kalo didalam pasar ampun deh.banyak marah2nya gk jelas bo.orang cm lewat niat minggir dikira senderan dagangan.ampun deh bu saya itu cm minggir...pake ngata2in sgala.sumpah kapok belanja ke sono.mending ke mall aja.,2018-10-14
Inang Atar,"Harga baju yg ditawarkan sangat tinggi. Krn terlalu ramai pembeli, saya krg nyaman belanja disini dan memilih belanja yg berada di depan toko sepanjang Jl Malioboro",2017-10-14
Ahmad Muttaqin,"Tempat barang murah dan bagus di Kota Yogyakarta. Tp mama mertua dan istri saya diomelin sama bbrp pedagang pas lg milih-milih, ""ojo pegang-pegang kalau ora tuku.""",2019-10-14
Dadang Supriyadi,"Pasar baju batik dengan tingkat sirkulasi udara yg musti lebih diperhatikan untuk kenyamanan pelanggan berbelanja, udara panas jika siang hari",2020-10-14
A Erwan,"Pasar tradisional, kebersihan cukup bagus. Harga tawar menawar hati2, harus pintar2. Kualitas barang umumnya pas-pasan.",2017-10-14
annisa maharani,Penjual ngasih harga selangit. Oke bs dimengerti tempat turis. Tp kalo tanya harga trus ga beli dimarain plus disumpahin kecopetan.. hidup memang keras tp ga perlu menyakiti hati org lain kan?,2018-10-14
Daniella Kenya Ayu,mirip padar textil tanah abang/tamrin city...bedanya bringharjo tanpa ac jd panas..apalagi hari makin siang...harga hrs ditawar sampe 50%....buka harganya kemahalan,2018-10-14
Ariestya Fika,Nyengir aja deh.. Mungkin krn ke sini pas sore kali ya,2017-10-14
Syulam Munawaroh,Tadi kan naik beca buat pergi ke pusat perbelanjaan eh malah di bawa ke pusat oleh-oleh udah bayarnya mahal ga nyaman hujan ke hujanan pokonya gtu deh,2020-10-14
Bonita Andhini,"Pasarnya pengap dan panaass, harus di-betah²kan demi mendapatkan baju atau bahan batik yg diinginkan",2019-10-14
Wahyu Rahmawati,"Karna kita tidak diberi tahu kalau ternyata pasar bringharjo sudah seperti pasar semi mall pada umumnya. padahal kita kan pengenNya cari oleh"" yg khas jogja.atau dagadu mungkin. atau bisa jd guide kita yg memberikan kita informasi tidak jelas",2017-10-14
Kemala Raysha,Kurang banyak petunjuk nya saya kesulitan mencari pedagang yang menjual pakaian jenis gamis ( saat itu sedang ingin mencari gamis),2018-10-14
Syafira Yuniar,"Beli di oasar ini sm beli di pinggiran Malioboro sebenernya sama aja, cm barang2nya menurut saya kebih bervariatif yg dipinggiran Malioboro",2021-10-14
Izza ovi Rosliyan,Mahal di sini celana ini ajah harganya Rp501.000,2019-10-14
maulana Maulana,"Sumpek, banyak org, di informasikan jg lwt receptiont/bagian informasi katanya banyak copet, jd ya harus waspada untuk wantia yg membawa tas",2019-10-14
Ferdinand polin agustinus michael,"Terlalu sumpek, sirkulasi udara tidak ada seperti hexaus ataupin kipas dan terlalu sempit, pemerintah daerah perlu memperhatikan hal tsb!",2020-10-14
Syaefudin Udin,Pedagangnya kok ga ramah ya ...akhirnya jadi malas buat berbelanja di dalam padahal banyak yg mau di cari ...,2020-10-14
manis bibirmu,Sangat menarik buat dagang d tempat ini,2024-03-14
Siti Akbariyah,"Design batik yg dominan ,tdk nyaman bila mengunjungi psr ini d saat liburan",2018-10-14
Hertian Jepang,"Harga milktea sekelas pasar sangat mahal, belanja pakaian disana sangat mahal kalau gak pintar nawar.",2021-10-14
Diana Sari,"Makan nasi gudeg depan pasar beringharjo kecewa sih dengan rasanya..gudeg beserta lauk lainnya terasa tidak fresh...
Rasa tidak sesuai dengan harga",2020-10-14
melati harumindari,"Pagi2 niat sarapan di depan pasar menunya gudeg, pecel, bihun ternyata oh ternyata harganya mahal bgt.",2019-10-14
Herman Fersendy,"I feel Bored, perlu pembenahan agar lebih rapi, pedagang tidak jualan hingga jalan (jalur jalan sangat sempit),",2018-10-14
dody priyanto “Dody putra” Putra,Pasar komplit tapi depan pasar kacau karena parkir motor dan pedagang jalanan memenuhi jalan jadi macet,2023-10-14
Wanti Rahman,Bener ga ci???..banyak ibu2 tukang copet nya jd segen mao kesini😐 yg ada belum belanja malah ilang dompet eeh ga bisa pulang..bahaya kan🤔 …,2018-10-14
Acca Azhar,barang khas Yogyakarta yg ada ditempat ini hargax sama ditempat lain diluar yogya padahal ini adalah ikon yogyakarta( mahal).,2020-10-14
Trisno Hartono,"Pasar tradisional, penuh sesak, gelap,kotor,  pengap panas, Tapi semua kebutuhan ada dan harga terjangkau.",2018-10-14
Ai Ghaydha Faiha Izzatunissa,"Puanasss, harga gak sesuai ekspektasi",2022-10-14
Efri Sindurjan,Harga tiap jam berubah sesuai dengan tingkat keramaian pengunjung. Temo selo karo ulet le ngenyang...,2022-10-14
Bastian Ibrahim,harga batik2 disana lebih mahal dari Jakarta ... dan kwalitas batiknya lebih.baik di Jakarta dibanding Beringharjo,2019-10-14
teguh wijayadi,Pasar serasa sempit dan pengap... lorong tempat jalan bagi pembeli dipenuhi dengan pakaian di gantungan... pengap.,2019-10-14
Kusmadi Sh,Pasar Bringharjo jogyakarta yg lokasinya berdekatan dg kraton yogyakarta tempat belanja batik batik yg murah dan bagus,2019-10-14
Yuni Rachmawati,Lokasi parkir yg kurang memadai untuk mobil sering penuh kalau agak siangan sedikit az jadi repit,2019-10-14
Alismata,"Kurang, bau ikan dan panas, saya tidak suka pasar, mamaku harus beli oleh oleh",2022-10-14
Slamet Cholys,Gk seperti dulu..sekarang parkir mobil agak susah..semua fokus roda dua,2021-10-14
Agus Widy awk,Penjual makanan nya galak.cuma numpang duduk di emperan beda warung di omelin,2020-10-14
alifahand 95,"Lebih mahal dibanding yang jual di jalan2 malioboro, tempatnya juga kurang bersih. Sangat disayangkan.",2019-10-14
suka suka,pilihan batik banyak. sayang pengap aliran udara kurang segar. sumuk,2019-10-14
harry saputra,"Beli batik tulis dan cap ada disini, berani tawar aja ya.",2020-10-14
Jojo Setiawan,"Tambah kotor, cat juga ga diperbarui.
Moga cepet berbenah biar ga kalah dengan semarang.",2022-10-14
Hay Hayati,Harga pasar sm harga di toko juga kwalitas diluar pasar beringharjo sama saja.,2020-10-14
Tria Alifia,"Panas sekali, penuh sesak, dan kotor. Akan tetapi harga yang ditawarkan cukup miring.",2018-10-14
caktep,"Hrgnya mmg dipasaran segitu, buat yg gk bisa nawar bisa kepenthungg...tweng..tweng...twengggg",2019-10-14
Ahmad Hilal (Nejma),"Pasarnya ruwet, berantakan, parkiran mobil susah, tukang parkirnya juga sinis ga bangetlah",2018-10-14
Joko Santoso,Bagus semakin tertata rapi.....,2024-01-14
Geulis Kurniati,harga batik nya parjatip bagaimn kita cari barang,2019-10-14
Fherry Abderrahman,"parkir sempit, jalan muacet ... yang markir gak da otak",2022-10-14
Dewi Indriyanti,"Panas & sumpek di lantai1, barang2 di lantai 2&3 tidak bisa ditawar",2018-10-14
Harry Nilandriyono,Cuma anterin bojo aja... Habisin duit beli batik gak jelas,2018-10-14
Elroi Lita,Sya g suka dsni tlu padat. Dan kadang ad penjual yg g ramah.,2018-10-14
Janu Ismadi,Harga barang²nya mahal juga. Sama dengan harga dari penjual di emperannya,2020-10-14
Sri Yuningsih,"Penuh sesak berhimpitan di waktu libur, panasnya luar biasa.",2020-10-14
Yusni Mawon,Toserba marta jaya godean gamping sleman Demak ijo,2023-12-14
Antho Nius,"Pasar tradisional ,namun masih perlu ditata agar lebih rapih dan menarik",2018-10-14
Rranasr Suryadharma,mahal2 mending ke Yudhistira atau benarang ratu harganya bs setengah/ sepertiga ny,2020-10-14
Ikhwanudien Robbani,"Tempatnya kurang tertata, mempersempit jalan, ramai, kurangnya fentilasi udara.",2018-10-14
yama ragae,"Orangnya gatau sopan santun gila, bauk, dikira jalan buat kendaraan itu trotar kali ya",2019-10-14
Lutfia Azizah,Jajanan pinggir trotoar mahal sekali untuk wisatawan lokal dan kurang ramah,2019-10-14
Rahmad Wahyudo,"Pasar Bringharjo pengunjung berkurang, tidak seperti biasanya, tapi ya lumprah karena pandemi.",2022-10-14
Asfiyani Ridho,"Crowded banget mgk krn musim liburan, susah nafas susah gerak, ampun dah",2019-10-14
Indra 638,parkir susah dan muahal apalagi klo bulan puasa mau lebaran,2019-10-14
wawan munadi,"Berjubel ,sulit parkir mobil ,bnyk kaki lima di trotoar,menyulitkan pejalan kaki",2019-10-14
diva scream,bnyk pengamen dan orang minta2 secara maksa dg kata2 kasar,2019-10-14
RA HM,Bahan² tekstil murah beli disini daripada di toko lain,2021-10-14
Nita_ Vitri,Polusi udara berupa bau yang menyengat dibeberapa titik di kawasan pasar,2020-10-14
Indryanti Syam,"Harganya mahal mahal, kebanyakan harga barang itu 2× lipat harga asli nya",2019-10-14
Kopi Kir,Aneka batik murah buat oleh2 ada di sini,2018-10-14
Aprilia Putry,"Harganya mahal mahal, padahal kategorinya pasar bukan mall",2020-10-14
R Indra,"Penjualnya gak ramah, suka maki-maki pembeli",2019-10-14
Kurnia Kurnia,Warung pinggir jln nasi pecel mahal nasinya dikit larang ya,2020-10-14
Mita Handayawati,Pelayanan yg lambat spare part lbh murah diluar....,2020-10-14
aguswe wahyudi,Ga pake life       lumayan lelah naik kelantai 3     #lelah+,2019-10-14
mrs macra,Ruame bingit apalagi ini hr libur ampun dech slain itu kotor,2019-10-14
Andhika Adikusuma,Terlalu rame dan desak desakan.. jadi kurang nyaman,2019-10-14
Lydia Veronica,Terlalu ramai jd gak enak buat belanja,2017-10-14
Marja Pandiangan,"Biasa Saja, Pe jualnya sdh tdk Ramah Lagi",2019-10-14
Krisna Suharto,Pasar yg kurang bersahabat di tengah2 jalan Malioboro bagi wisatawan.,2017-10-14
atiek sugiarti,"Rame, tempat jln sempit, penjual tdk ramah",2019-10-14
Zbox Vio,Harganya mahal mahal lebih murah beli tempat lain,2020-10-14
ibu VEGA,Salam all mau taya apa di pasar ini lapakya agem bawang merah ndak,2016-10-14
Laju Prabaskoro,Bagus tapi kalo masuk kekurangan oksigen terlalu sumpek,2019-10-14
Triyas Rachmawati,Beringharjo.... Banyak yg main harga. Pedagangnya tidak kooperatif dlm harga.,2018-10-14
Frika Suharianto,Harga Pas,2020-10-14
Elsa Astr,"Tidak ada jaringan, terlalu sesak untuk lantai 1,",2020-10-14
Anggari Marya,Klau nawarin harga sesuka nya aja,2017-10-14
Julianes Amran,"Kami masuk ke pasar,krn pandemi covid 19",2021-10-14
Iin Jayanti,"Padet, panas,  banyak copet kalau libur lebaran",2019-10-14
Lanang Baskara,Pasar yg ramai tak pernah sepi pengunjung,2019-10-14
Gita Haryadi,Sesak dan panas. Penjual tidak ramah,2018-10-14
Ani Safitri,Kalo tau org luar kota harga suka di mahalin,2018-10-14
gavilán niroda,Sumpek dan panas.  Harga sama saja dengan jl.  Malioboro,2019-10-14
Susinto Susinto,"Trotoar sempit dipenuhi PKL, didalam pasar panas",2017-10-14
Cahyo Dwi,Bnyak pilihan batk nya,2022-10-14
Fifi Neviarly,Penjualnya banyak yang kurang ramah.,2019-10-14
febria rizky pattikawa,Butuh keahlian tawar menawar tingkat expert,2017-10-14
ITC,Sudah Tidak Semurah dan Seramah Dilu....😯 …,2018-10-14
Mahessa Jamur,Koleksi sepatu dan sandal kurang lengkap,2018-10-14
Bimbing Yudi Prihantoro,Pedagange harganya tdk wajar.,2019-10-14
Haris Handoko,"Too crowded, banyak banget pengamennya,",2017-10-14
Ricardo Maspaitella,Pembinaan kios dan pkl harus di tata,2020-10-14
AGUS agus,Kurang nyaman utk berbelanja,2017-10-14
Purwantini,Harganya kadang lebih mahal dari malioboro,2017-10-14
D'n'D Chanel,Tempatnya bagus nyaman untuk beristirahat,2021-10-14
Sandy Rhamadani,Penjual nya kurang ramah,2020-10-14
umi supriyati,Rame n' harganya standar,2017-10-14
Ria Aprida,Smoga lebih diperbaiki lagi kedepanya,2019-10-14
Syahrial Syahril,Lokasi pasar los ny panas,2023-10-14
Sriati Agustiati,Sangat bagus untuk.berbelanja,2019-10-14
Sasha Ariella,Banjir pas hujan kotor becek,2020-10-14
jany puspita,Baju batik murah,2019-10-14
anes aprilia,Penuh panas dan harus pinter nawar,2017-10-14
Riski Aditya,"Kumuh,terlalu mahal,parkiran sempit,",2019-10-14
Aska Aldrich,Krg tertata rapi,2019-10-14
Fitri Friday Maisary Abdurahman,Pelayanan yg kurang ramah,2020-10-14
Nur Nur,Pelayan nya kurang ramah,2019-10-14
Yoyok Adiranto,sarapan nasi pecel uenaakk,2018-10-14
Selinda Graha,Penjualnya judes,2019-10-14
katharina Sari,Batuknya bagus..bagus dan murah,2018-10-14
Adianto Randy orton Adianto Randy orton,Kurang bersih aja,2020-10-14
Suryaman Panjaitan,Belum masuk lagi...,2020-10-14
Kapatil Project,Lokasinya seperti pasar,2019-10-14
lorensius henky,Sudah lebih rapiiiih...,2020-10-14
mister hekasa,Pos parkirnya kurang,2019-10-14
Sulistyo Rini,"Kotor, banyak copet",2019-10-14
afriyanto nugroho,"laluntasnya crowded,  bikin pusing",2018-10-14
Logi Indra (Logi),Mahal.tapi lengkap,2019-10-14
Nunung Farida,kurang menarik.,2017-10-14
Ardi Sepriyano,gelap kasih lampu tanga,2021-10-14
. Micri,Ikon wisata Jogja,2017-10-14
Abdul Azam,moh....,2019-10-14
Margodadi Pertanian,Mantap,2023-10-14
An Nur,Pasar tradisional jogya,2019-10-14
Endang Endarwati,Terlalu sempit pengap,2019-10-14
Wiwi Audina,Jelek,2018-10-14
ander azkue,"Barang-barang yang dijual di kompleks ini sangat mirip dengan yang bisa Anda temukan di Malioboro. Aku tidak menyukainya. Ditambah lagi, tempat itu penuh sesak dengan orang. Seharusnya ada kios buah tapi saya tidak melihatnya, sayang sekali.",2017-10-14
I Putu Cahya Adi Ganesha,"Tidak layak untuk dikunjungi lagi. Saya tahu, saya tahu betul tempat ini sudah tidak terlalu bagus lagi. Faktanya pernyataan ini berlaku untuk semua tempat wisata di jalan Malioboro, Anda bisa menemukan barang-barang yang mereka jual di …",2020-10-14
Lucky Luke Stratofortress,"Sangat sulit untuk menemukan tempat parkir, Jika kita menemukan tempat parkir, berhati-hatilah dengan durasi waktu parkir, karena tempat parkir akan digunakan untuk pasar tradisional pada malam hari mulai pukul 15.00 hingga tengah malam.",2022-10-14
Yunita Setiadharma,"Terlalu ramai, banyak penjual dan pengunjung yang tidak memakai masker. Dan tidak ada yang perlu memeriksa suhunya juga. Jadi... Menyeramkan.",2022-10-14
Sumeno “すめの” Mitsui,"Mungkin ada sesuatu di pasar Gotta! Rasanya mirip, tetapi setiap toko menjual barang yang sama.
Itu sama di mana pun Anda membelinya!",2019-10-14
Ian Lin,"Pemandangan pasar lokal yang menarik, meski tidak banyak bagi wisatawan. Tempat makan ber-AC di lantai paling atas untuk istirahat.",2020-10-14
Jordi Albatross,Hanya pakaian yang membosankan.,2024-05-14
JiaHui,tidak ada yang bisa dilihat,2024-09-23
Darius Rolyck,Penjualnya kurang ramah.. Maklum pengunjungnya banyak.. Hotssss...,2018-10-14
Indra Sudewa,"Panas...kalo gak pintar menawar, harga bisa diturunkan",2020-10-14
Rosli Mustaffar,Terlalu panas dan penuh sesak. Di sekelilingnya banyak toko yang menghalangi jalur wisata,2019-10-14
Fanny Kusnadi,Ramai sekali.. tapi jika anda suka berburu baju dan merchandise murah anda berada di tempat yang tepat.,2017-10-14
Rizky,"Tempatnya ramai banget, sepertinya tidak ada protokol pencegahan covid-19.",2022-10-14
Sima Yekrang,Tidak ada yang menarik. Kami memutuskan untuk mencari tempat yang lebih baik untuk menghabiskan malam kami,2020-10-14
Kris Manudin,Cukup banyak,2020-10-14
christmas harie,Sumuk dan sekek kecuali kebiasaan blusukan,2019-10-14
Eni Gustina,Pusat batik yang lengkap,2019-10-14
I Mang Galih,"Ramennya, dan oh tidak.",2016-10-14
Jose Asensio,Tidak ada hal baru yang perlu diperhatikan di semua pusat vomprss,2018-10-14
siska susanti,Anda bisa,2019-10-14
Sari Sulistyaningrum,Sangat ramai dan kurangnya lahan parkir.,2020-10-14
Asus Zenfone4,Pelan-pelan nawarrrrr ahh,2019-10-14
andreas sunu,Sekarang sektor,2021-10-14
Rahmi Sari,Untuk cuaca panas yang ramai,2019-10-14
Arwan Arwan,"Tidak nyaman, panas",2018-10-14
Levy Moch,"banyak pencuri, mtmu a",2019-10-14
Priyatno Nondo Nugroho,Harganya terlalu mahal,2018-10-14
Mahfud,Mungkin,2021-10-14
Ferdian Al Hadri,Lokasi harga rendah,2019-10-14
Rudy Maruta,⭐⭐,2023-10-14
Aang Khanfa,ujjhh,2020-10-14
Cahaya Chelsea,Ugh,2019-10-14
Skorandhi Dhane,Istri saya tidak berkomentar,2018-10-14
David Montero,Satu pasar lagi,2017-10-14
Spikulovers byVictoriaCake,Sumuk,2019-10-14
Windy Bence,Lirik2,2018-10-14
Lendah sudiman Sp,Josd,2019-10-14
Erwin Kesuma WIJAYA,Oke,2019-10-14
Tri Yono,Oke,2018-10-14
Jabrik Brik,".
...",2015-10-14
logistic balikpapan,bages,2020-10-14
nur puji,sedikit mahal,2020-10-14
Dunia SMK,Bagus,2019-10-14
Sheptian Hidayat,Penuh sesak,2020-10-14
Yudi Santoso,Waktunya berbelanja,2018-10-14
Cep Sadewa,Pasar Rakyat,2020-10-14
St Apriyanti,F,2020-10-14
Fitri Rizqia,keramahtamahan yang buruk,2019-10-14
F Denny Music Channel,"Ketika bertemu pasar tradisional top ini di sekitar Jl. Malioboro, saya seketika ingat pasar 16 Ilir di kota saya sendiri yaitu Palembang.... ini yang memberi dasar saya memberi bintang 3 ... secara luas dan kelengkapan barang yang di jual masih unggul yang di Palembang....",2024-03-14
Ludvja,"Pasar Beringharjo terletak di Yogyakarta, terletak di pusat pariwisata dan ekonomi Yogyakarta. Sejarahnya integral dengan pertumbuhan Yogyakarta itu sendiri. …",2023-10-14
GEA CHANNEL,"Ketersediaan batik lumayan beraneka, tapi ya selektif aja..harus pintar milih ..pintar nawar..karena ada aja penjual buka harga barang dengan harga yang tinggi tak sebanding dengan bahan batiknya  yang tiipis...",2022-10-14
Victor Abraham,"Belum ke Yogyakarta jika belum ke Malioboro dan Pasar Beringharjo.
Pasar Beringharjo merupakan pasar yang melegenda dan wajib dikunjungi saat ke Yogyakarta. …",2023-10-14
Inne Hadiati,"Sate kere ini harum dan bikin pengen nyoba
.",2024-08-14
DK Wisata Jogja Tours & Travel,"Produk lengkap mulai dari sayuran, sembako sampai batik bahkan pernak pernik souvenir oleh oleh ada, sayangnya parkir semrawut badan jalan dipakai parkir, di area parkir kadang selain kita bayar tarif resmi ada yg minta lagi memang …",2024-07-14
Luthfiana Eka,"Terkahir kali kesini gak ada buruh gendong (mbah2 sepuh), awalnya kasihan dikasih uang aja gak usah bawa barang bawaan. Tapi lama2 kok ngeselin sampek ngerebut barang bawaan. Gimana ya akhirnya pembeli ya kurang nyaman.",2024-08-14
tulus pasaribu,Untuk Pertama kalinya sampai di jogjakarta langsung keliling di pasar ini.  Lumayan lengkap dan murah. Tapi harus pintar tawar menawar barang disini.  Bagi orang yang ingin berbelanja batik. Tempat ini cukup recommended.,2018-10-14
Gyan Kerti,"Pasar ini menjual pakaian dan aksesoris. Saat datang ke sini kebetulan pada malam hari. Pasar ini sangat ramai karena terletak di jalan Malioboro. Saat malam hari, di luar area pasar banyak ada penjual makanan dan oleh oleh khas Yogya seperti bakpia Yogya dan sandal batik khas Yogya.",2019-10-14
